,subject,story,trial,Seen,ResponseType,Informativity,Chosen
2856,A2XRE5QRJYDWDA,la,low,1,MS,low,1
2857,A2AY6B0GQCB6BA,terrorism,high,1,MS,low,1
2858,A2AY6B0GQCB6BA,brother,low,1,MS,low,0
2859,A2AY6B0GQCB6BA,fbi,high,1,MS,low,0
2860,A2AY6B0GQCB6BA,inspector,high,1,MS,low,1
2861,A2AY6B0GQCB6BA,la,low,1,MS,low,0
2862,A2AY6B0GQCB6BA,operative,high,1,MS,low,1
2863,A2AY6B0GQCB6BA,firefighter,high,1,MS,low,1
2864,A2AY6B0GQCB6BA,pic,low,1,MS,low,0
2865,A3AY0315YWWNXY,operative,high,1,MS,low,1
2866,A3AY0315YWWNXY,firefighter,high,1,MS,low,1
2867,A346UAH34GVOZX,yoga,low,1,MS,low,1
2868,A346UAH34GVOZX,firefighter,high,1,MS,low,1
2869,A346UAH34GVOZX,la,low,1,MS,low,0
2870,A346UAH34GVOZX,terrorism,high,1,MS,low,1
2871,A346UAH34GVOZX,coffee,low,1,MS,low,0
2872,A346UAH34GVOZX,fbi,high,1,MS,low,1
2873,A346UAH34GVOZX,operative,high,1,MS,low,1
2874,A346UAH34GVOZX,pic,low,1,MS,low,0
2875,A346UAH34GVOZX,inspector,high,1,MS,low,1
2876,AK1GE19RT3PK6,firefighter,high,1,MS,low,1
2877,AK1GE19RT3PK6,operative,high,1,MS,low,1
2878,AK1GE19RT3PK6,terrorism,high,1,MS,low,1
2879,A5B73N9C2HVEG,la,low,1,MS,low,0
2880,A5B73N9C2HVEG,operative,high,1,MS,low,0
2881,A5B73N9C2HVEG,pic,low,1,MS,low,0
2882,A5B73N9C2HVEG,brother,low,1,MS,low,0
2883,A5B73N9C2HVEG,fbi,high,1,MS,low,0
2884,A5B73N9C2HVEG,firefighter,high,1,MS,low,0
2885,A5B73N9C2HVEG,coffee,low,1,MS,low,0
2886,A3SXRD6C8AMKKR,la,low,1,MS,low,0
2887,A3SXRD6C8AMKKR,brother,low,1,MS,low,0
2888,A3SXRD6C8AMKKR,operative,high,1,MS,low,0
2889,A3SXRD6C8AMKKR,yoga,low,1,MS,low,0
2890,A3SXRD6C8AMKKR,fbi,high,1,MS,low,0
2891,A3SXRD6C8AMKKR,firefighter,high,1,MS,low,0
2892,A38NKLE8WK7RKY,yoga,low,1,MS,low,1
2893,A38NKLE8WK7RKY,coffee,low,1,MS,low,1
2894,A38NKLE8WK7RKY,operative,high,1,MS,low,1
2895,A38NKLE8WK7RKY,pic,low,1,MS,low,1
2896,A38NKLE8WK7RKY,brother,low,1,MS,low,1
2897,A38NKLE8WK7RKY,terrorism,high,1,MS,low,0
2898,A3LL096CAY5WHB,terrorism,high,1,MS,low,0
2899,A3LL096CAY5WHB,yoga,low,1,MS,low,0
2900,A3LL096CAY5WHB,operative,high,1,MS,low,0
2901,A3LL096CAY5WHB,pic,low,1,MS,low,0
2902,A3LL096CAY5WHB,fbi,high,1,MS,low,0
2903,A3LL096CAY5WHB,firefighter,high,1,MS,low,0
2904,APRZ7BR8C0ZMQ,firefighter,high,1,MS,low,1
2905,APRZ7BR8C0ZMQ,la,low,1,MS,low,1
2906,APRZ7BR8C0ZMQ,fbi,high,1,MS,low,0
2907,APRZ7BR8C0ZMQ,inspector,high,1,MS,low,1
2908,APRZ7BR8C0ZMQ,brother,low,1,MS,low,1
2909,A3BFMY5OX2WMUW,la,low,1,MS,low,1
2910,A3BFMY5OX2WMUW,fbi,high,1,MS,low,0
2911,A3BFMY5OX2WMUW,inspector,high,1,MS,low,1
2912,A3BFMY5OX2WMUW,firefighter,high,1,MS,low,1
2913,A34VLM2UC0JY11,yoga,low,1,MS,low,0
2914,A34VLM2UC0JY11,coffee,low,1,MS,low,0
2915,A34VLM2UC0JY11,inspector,high,1,MS,low,0
2916,A34VLM2UC0JY11,brother,low,1,MS,low,0
2917,A34VLM2UC0JY11,terrorism,high,1,MS,low,0
2918,A34VLM2UC0JY11,la,low,1,MS,low,0
2919,AU01P6YB9J5JX,terrorism,high,1,MS,low,0
2920,AU01P6YB9J5JX,yoga,low,1,MS,low,0
2921,AU01P6YB9J5JX,coffee,low,1,MS,low,0
2922,AU01P6YB9J5JX,inspector,high,1,MS,low,0
2923,AU01P6YB9J5JX,la,low,1,MS,low,0
2924,AU01P6YB9J5JX,firefighter,high,1,MS,low,0
2925,AU01P6YB9J5JX,pic,low,1,MS,low,1
2926,A2VD133723IZR8,yoga,low,1,MS,low,0
2927,A2VD133723IZR8,brother,low,1,MS,low,0
2928,A2VD133723IZR8,inspector,high,1,MS,low,0
2929,A2VD133723IZR8,terrorism,high,1,MS,low,0
2930,A2VD133723IZR8,la,low,1,MS,low,0
2931,A35K3YVCX1LVPE,inspector,high,1,MS,low,1
2932,A35K3YVCX1LVPE,yoga,low,1,MS,low,1
2933,A35K3YVCX1LVPE,la,low,1,MS,low,0
2934,A35K3YVCX1LVPE,brother,low,1,MS,low,1
2935,A1H58NTMLKRT02,brother,low,1,MS,low,0
2936,A1H58NTMLKRT02,pic,low,1,MS,low,0
2937,A1H58NTMLKRT02,yoga,low,1,MS,low,0
2938,A1H58NTMLKRT02,terrorism,high,1,MS,low,0
2939,A1H58NTMLKRT02,coffee,low,1,MS,low,0
2940,A1H58NTMLKRT02,operative,high,1,MS,low,1
2941,A1H58NTMLKRT02,fbi,high,1,MS,low,0
2942,A3DIY0LLAPKP64,la,low,1,MS,low,0
2943,A3DIY0LLAPKP64,operative,high,1,MS,low,0
2944,A3DIY0LLAPKP64,yoga,low,1,MS,low,0
2945,A3DIY0LLAPKP64,fbi,high,1,MS,low,0
2946,A3DIY0LLAPKP64,inspector,high,1,MS,low,0
2947,A3DIY0LLAPKP64,terrorism,high,1,MS,low,0
2948,A3JP7DIFRS0ZBY,inspector,high,1,MS,low,0
2949,A3JP7DIFRS0ZBY,yoga,low,1,MS,low,0
2950,A3JP7DIFRS0ZBY,fbi,high,1,MS,low,1
2951,A3JP7DIFRS0ZBY,pic,low,1,MS,low,0
2952,A3JP7DIFRS0ZBY,operative,high,1,MS,low,0
2953,A3JP7DIFRS0ZBY,firefighter,high,1,MS,low,0
2954,A3JP7DIFRS0ZBY,terrorism,high,1,MS,low,0
2955,A3JP7DIFRS0ZBY,la,low,1,MS,low,1
2956,AVLCTOHSUQHYU,inspector,high,1,MS,low,0
2957,AVLCTOHSUQHYU,pic,low,1,MS,low,0
2958,AVLCTOHSUQHYU,terrorism,high,1,MS,low,0
2959,AVLCTOHSUQHYU,yoga,low,1,MS,low,0
2960,AVLCTOHSUQHYU,coffee,low,1,MS,low,0
2961,A1O7WUQDKPZGH4,fbi,high,1,MS,low,1
2962,A1O7WUQDKPZGH4,la,low,1,MS,low,1
2963,A1O7WUQDKPZGH4,brother,low,1,MS,low,0
2964,A1O7WUQDKPZGH4,coffee,low,1,MS,low,1
2965,A1O7WUQDKPZGH4,inspector,high,1,MS,low,1
2966,A1O7WUQDKPZGH4,pic,low,1,MS,low,1
2967,A1O7WUQDKPZGH4,terrorism,high,1,MS,low,0
2968,A1O7WUQDKPZGH4,yoga,low,1,MS,low,1
2969,ACNHKXWKZRUZ5,inspector,high,1,MS,low,0
2970,ACNHKXWKZRUZ5,firefighter,high,1,MS,low,0
2971,ACNHKXWKZRUZ5,brother,low,1,MS,low,1
2972,ACNHKXWKZRUZ5,fbi,high,1,MS,low,1
2973,ACNHKXWKZRUZ5,pic,low,1,MS,low,1
2974,1,pic,low,1,MS,low,0
2975,1,coffee,low,1,MS,low,0
2976,1,firefighter,high,1,MS,low,0
2977,1,terrorism,high,1,MS,low,0
2978,1,brother,low,1,MS,low,0
2979,1,fbi,high,1,MS,low,0
2980,1,la,low,1,MS,low,0
2981,1,inspector,high,1,MS,low,0
2982,2,brother,low,1,MS,low,0
2983,2,fbi,high,1,MS,low,0
2984,2,pic,low,1,MS,low,0
2985,2,firefighter,high,1,MS,low,0
2986,2,yoga,low,1,MS,low,0
2987,2,terrorism,high,1,MS,low,1
2988,2,operative,high,1,MS,low,0
2989,2,inspector,high,1,MS,low,1
2990,3,yoga,low,1,MS,low,1
2991,3,pic,low,1,MS,low,1
2992,3,operative,high,1,MS,low,0
2993,3,coffee,low,1,MS,low,1
2994,3,inspector,high,1,MS,low,0
2995,4,operative,high,1,MS,low,0
2996,4,coffee,low,1,MS,low,0
2997,4,brother,low,1,MS,low,0
2998,4,pic,low,1,MS,low,0
2999,4,firefighter,high,1,MS,low,0
3000,4,yoga,low,1,MS,low,0
3001,4,inspector,high,1,MS,low,0
3002,5,firefighter,high,1,MS,low,1
3003,5,coffee,low,1,MS,low,0
3004,5,pic,low,1,MS,low,0
3005,5,yoga,low,1,MS,low,0
3006,5,la,low,1,MS,low,0
3007,5,inspector,high,1,MS,low,0
3008,6,coffee,low,1,MS,low,1
3009,6,operative,high,1,MS,low,1
3010,6,terrorism,high,1,MS,low,0
3011,6,fbi,high,1,MS,low,0
3012,6,la,low,1,MS,low,1
3013,6,firefighter,high,1,MS,low,0
3014,7,brother,low,1,MS,low,1
3015,7,pic,low,1,MS,low,0
3016,7,fbi,high,1,MS,low,0
3017,7,la,low,1,MS,low,0
3018,7,coffee,low,1,MS,low,0
3019,7,firefighter,high,1,MS,low,1
3020,7,yoga,low,1,MS,low,0
3021,7,terrorism,high,1,MS,low,0
3022,8,firefighter,high,1,MS,low,0
3023,8,brother,low,1,MS,low,1
3024,8,la,low,1,MS,low,0
3025,8,inspector,high,1,MS,low,0
3026,8,fbi,high,1,MS,low,0
3027,8,yoga,low,1,MS,low,0
3028,9,pic,low,1,MS,low,0
3029,9,inspector,high,1,MS,low,0
3030,9,brother,low,1,MS,low,0
3031,9,fbi,high,1,MS,low,0
3032,9,coffee,low,1,MS,low,0
3033,9,terrorism,high,1,MS,low,0
3034,9,la,low,1,MS,low,0
3035,9,operative,high,1,MS,low,0
3036,9,yoga,low,1,MS,low,0
3037,9,firefighter,high,1,MS,low,1
3038,10,coffee,low,1,MS,low,1
3039,10,inspector,high,1,MS,low,0
3040,10,brother,low,1,MS,low,0
3041,10,terrorism,high,1,MS,low,0
3042,10,yoga,low,1,MS,low,0
3043,10,firefighter,high,1,MS,low,0
3044,10,la,low,1,MS,low,1
3045,10,fbi,high,1,MS,low,0
3046,11,pic,low,1,MS,low,0
3047,11,coffee,low,1,MS,low,0
3048,11,firefighter,high,1,MS,low,0
3049,11,yoga,low,1,MS,low,0
3050,11,la,low,1,MS,low,0
3051,11,operative,high,1,MS,low,0
3052,12,la,low,1,MS,low,0
3053,12,terrorism,high,1,MS,low,0
3054,12,operative,high,1,MS,low,0
3055,12,firefighter,high,1,MS,low,1
3056,12,coffee,low,1,MS,low,0
3057,12,inspector,high,1,MS,low,0
3058,12,fbi,high,1,MS,low,0
3059,13,coffee,low,1,MS,low,1
3060,13,fbi,high,1,MS,low,1
3061,13,brother,low,1,MS,low,1
3062,13,operative,high,1,MS,low,1
3063,13,pic,low,1,MS,low,1
3064,13,inspector,high,1,MS,low,1
3065,13,firefighter,high,1,MS,low,1
3066,14,fbi,high,1,MS,low,0
3067,14,yoga,low,1,MS,low,1
3068,14,coffee,low,1,MS,low,1
3069,14,pic,low,1,MS,low,1
3070,14,firefighter,high,1,MS,low,0
3071,15,fbi,high,1,MS,low,0
3072,15,coffee,low,1,MS,low,0
3073,15,operative,high,1,MS,low,0
3074,15,pic,low,1,MS,low,0
3075,15,firefighter,high,1,MS,low,0
3076,15,yoga,low,1,MS,low,0
3077,15,la,low,1,MS,low,0
3078,16,inspector,high,1,MS,low,1
3079,16,coffee,low,1,MS,low,1
3080,16,operative,high,1,MS,low,1
3081,16,brother,low,1,MS,low,0
3082,16,la,low,1,MS,low,1
3083,16,pic,low,1,MS,low,0
3084,16,yoga,low,1,MS,low,0
3085,17,pic,low,1,MS,low,0
3086,17,yoga,low,1,MS,low,0
3087,17,brother,low,1,MS,low,0
3088,17,terrorism,high,1,MS,low,1
3089,17,coffee,low,1,MS,low,0
3090,18,brother,low,1,MS,low,0
3091,18,firefighter,high,1,MS,low,1
3092,18,pic,low,1,MS,low,0
3093,18,inspector,high,1,MS,low,0
3094,18,la,low,1,MS,low,1
3095,18,terrorism,high,1,MS,low,0
3096,19,la,low,1,MS,low,1
3097,19,operative,high,1,MS,low,0
3098,19,pic,low,1,MS,low,0
3099,19,terrorism,high,1,MS,low,0
3100,19,brother,low,1,MS,low,1
3101,19,inspector,high,1,MS,low,0
3102,19,coffee,low,1,MS,low,0
3103,19,fbi,high,1,MS,low,0
3104,19,firefighter,high,1,MS,low,0
3105,A1LOUZD99NZCT2,fbi,high,1,false_report,NA,0
3106,A2QWERWB75X8YU,yoga,low,1,false_report,NA,0
3107,A2QWERWB75X8YU,firefighter,high,1,false_report,NA,0
3108,A2QWERWB75X8YU,fbi,high,1,false_report,NA,0
3109,A2QWERWB75X8YU,coffee,low,1,false_report,NA,0
3110,ACVJ6IUO9QM4R,yoga,low,1,false_report,NA,0
3111,ACVJ6IUO9QM4R,terrorism,high,1,false_report,NA,0
3112,A1DIW2K1J89CMO,brother,low,1,false_report,NA,0
3113,A1DIW2K1J89CMO,pic,low,1,false_report,NA,0
3114,A1DIW2K1J89CMO,inspector,high,1,false_report,NA,0
3115,A11FRLH5KWRLBV,pic,low,1,false_report,NA,1
3116,A11FRLH5KWRLBV,terrorism,high,1,false_report,NA,0
3117,A11FRLH5KWRLBV,brother,low,1,false_report,NA,0
3118,A11FRLH5KWRLBV,la,low,1,false_report,NA,0
3119,A2YGAEODJ5SSF6,fbi,high,1,false_report,NA,0
3120,A2YGAEODJ5SSF6,la,low,1,false_report,NA,0
3121,A2YGAEODJ5SSF6,inspector,high,1,false_report,NA,0
3122,A2YGAEODJ5SSF6,yoga,low,1,false_report,NA,0
3123,A2YGAEODJ5SSF6,pic,low,1,false_report,NA,0
3124,A2DVJ6OMVVYTC7,inspector,high,1,false_report,NA,0
3125,A2DVJ6OMVVYTC7,firefighter,high,1,false_report,NA,0
3126,AA8MK8AWWWL62,pic,low,1,false_report,NA,0
3127,AA8MK8AWWWL62,fbi,high,1,false_report,NA,0
3128,A2LCOTUKCDULAA,firefighter,high,1,false_report,NA,0
3129,A2LCOTUKCDULAA,pic,low,1,false_report,NA,0
3130,A2LCOTUKCDULAA,fbi,high,1,false_report,NA,0
3131,A2LCOTUKCDULAA,yoga,low,1,false_report,NA,1
3132,A2LCOTUKCDULAA,operative,high,1,false_report,NA,1
3133,A35NM2285DUAFH,la,low,1,false_report,NA,0
3134,A35NM2285DUAFH,terrorism,high,1,false_report,NA,0
3135,A35NM2285DUAFH,yoga,low,1,false_report,NA,0
3136,A2L22HZ50T83UK,pic,low,1,false_report,NA,0
3137,A2L22HZ50T83UK,la,low,1,false_report,NA,0
3138,A2L22HZ50T83UK,fbi,high,1,false_report,NA,0
3139,A25FH7PXC446RG,la,low,1,false_report,NA,0
3140,A25FH7PXC446RG,terrorism,high,1,false_report,NA,0
3141,A25FH7PXC446RG,brother,low,1,false_report,NA,0
3142,A26M997VYVK0E6,yoga,low,1,false_report,NA,0
3143,A26M997VYVK0E6,inspector,high,1,false_report,NA,0
3144,A1N4AZ1QXPOPXH,yoga,low,1,false_report,NA,0
3145,A1N4AZ1QXPOPXH,brother,low,1,false_report,NA,0
3146,A1N4AZ1QXPOPXH,terrorism,high,1,false_report,NA,0
3147,A1N4AZ1QXPOPXH,la,low,1,false_report,NA,0
3148,A1UA911OAE2KFJ,inspector,high,1,false_report,NA,1
3149,A1UA911OAE2KFJ,yoga,low,1,false_report,NA,1
3150,ADZHJZ078THWQ,operative,high,1,false_report,NA,0
3151,ADZHJZ078THWQ,coffee,low,1,false_report,NA,0
3152,ADZHJZ078THWQ,firefighter,high,1,false_report,NA,0
3153,A1TA2I82B8DJSA,firefighter,high,1,false_report,NA,0
3154,A1TA2I82B8DJSA,coffee,low,1,false_report,NA,0
3155,A1TA2I82B8DJSA,pic,low,1,false_report,NA,1
3156,A1TA2I82B8DJSA,terrorism,high,1,false_report,NA,1
3157,A1WOV2JIV5I9VE,la,low,1,false_report,NA,1
3158,A1WOV2JIV5I9VE,brother,low,1,false_report,NA,0
3159,A1WOV2JIV5I9VE,terrorism,high,1,false_report,NA,0
3160,A1WOV2JIV5I9VE,inspector,high,1,false_report,NA,0
3161,A1P0XSCJ9XAV74,operative,high,1,false_report,NA,0
3162,A1P0XSCJ9XAV74,fbi,high,1,false_report,NA,0
3163,A1P0XSCJ9XAV74,brother,low,1,false_report,NA,0
3164,A1P0XSCJ9XAV74,firefighter,high,1,false_report,NA,0
3165,A1P0XSCJ9XAV74,pic,low,1,false_report,NA,0
3166,A1RZR5XTNOFBDE,yoga,low,1,false_report,NA,1
3167,A1RZR5XTNOFBDE,terrorism,high,1,false_report,NA,0
3168,A3OV174HQJIJK8,brother,low,1,false_report,NA,0
3169,A3OV174HQJIJK8,operative,high,1,false_report,NA,0
3170,A3OV174HQJIJK8,fbi,high,1,false_report,NA,0
3171,A3OV174HQJIJK8,coffee,low,1,false_report,NA,0
3172,AS1QMPXIT1EGX,firefighter,high,1,false_report,NA,0
3173,AS1QMPXIT1EGX,pic,low,1,false_report,NA,0
3174,AS1QMPXIT1EGX,coffee,low,1,false_report,NA,0
3175,A17PAE30BGBO1T,coffee,low,1,false_report,NA,0
3176,A17PAE30BGBO1T,brother,low,1,false_report,NA,0
3177,A17PAE30BGBO1T,fbi,high,1,false_report,NA,0
3178,A17PAE30BGBO1T,pic,low,1,false_report,NA,0
3179,A17PAE30BGBO1T,terrorism,high,1,false_report,NA,0
3180,A2EPBSY0VPI38S,yoga,low,1,false_report,NA,1
3181,A2EPBSY0VPI38S,brother,low,1,false_report,NA,0
3182,A2EPBSY0VPI38S,la,low,1,false_report,NA,1
3183,A2EUXA84IMO859,coffee,low,1,false_report,NA,0
3184,A2EUXA84IMO859,firefighter,high,1,false_report,NA,1
3185,A2EUXA84IMO859,yoga,low,1,false_report,NA,1
3186,A3DB11T127QKJF,pic,low,1,false_report,NA,0
3187,A3DB11T127QKJF,coffee,low,1,false_report,NA,0
3188,A3DB11T127QKJF,firefighter,high,1,false_report,NA,0
3189,A187VXD4ETY6M2,terrorism,high,1,false_report,NA,0
3190,A187VXD4ETY6M2,brother,low,1,false_report,NA,0
3191,A187VXD4ETY6M2,operative,high,1,false_report,NA,0
3192,A187VXD4ETY6M2,coffee,low,1,false_report,NA,0
3193,A187VXD4ETY6M2,fbi,high,1,false_report,NA,0
3194,A1USR9JCAMDGM3,brother,low,1,false_report,NA,1
3195,A1USR9JCAMDGM3,la,low,1,false_report,NA,0
3196,A1USR9JCAMDGM3,inspector,high,1,false_report,NA,0
3197,A1USR9JCAMDGM3,operative,high,1,false_report,NA,0
3198,A1USR9JCAMDGM3,pic,low,1,false_report,NA,0
3199,A1IS0218RVG60K,yoga,low,1,false_report,NA,1
3200,A1IS0218RVG60K,fbi,high,1,false_report,NA,1
3201,A1IS0218RVG60K,pic,low,1,false_report,NA,0
3202,A1IS0218RVG60K,firefighter,high,1,false_report,NA,0
3203,A39DNHD26OMN4Q,terrorism,high,1,false_report,NA,0
3204,A39DNHD26OMN4Q,fbi,high,1,false_report,NA,1
3205,A1V9G7V6ZYACIR,terrorism,high,1,false_report,NA,1
3206,A1V9G7V6ZYACIR,coffee,low,1,false_report,NA,0
3207,AM2KK02JXXW48,coffee,low,1,false_report,NA,0
3208,AM2KK02JXXW48,terrorism,high,1,false_report,NA,0
3209,AM2KK02JXXW48,fbi,high,1,false_report,NA,0
3210,AM2KK02JXXW48,la,low,1,false_report,NA,1
3211,A3L2UB07EZJAMD,coffee,low,1,false_report,NA,0
3212,A3L2UB07EZJAMD,yoga,low,1,false_report,NA,0
3213,A3L2UB07EZJAMD,fbi,high,1,false_report,NA,0
3214,A3L2UB07EZJAMD,brother,low,1,false_report,NA,0
3215,A3L2UB07EZJAMD,pic,low,1,false_report,NA,0
3216,A28SYXQL3YOKVL,inspector,high,1,false_report,NA,0
3217,A28SYXQL3YOKVL,fbi,high,1,false_report,NA,1
3218,A28SYXQL3YOKVL,coffee,low,1,false_report,NA,1
3219,A28SYXQL3YOKVL,firefighter,high,1,false_report,NA,0
3220,A28SYXQL3YOKVL,pic,low,1,false_report,NA,1
3221,A1CY01G7686ORZ,brother,low,1,false_report,NA,0
3222,A1CY01G7686ORZ,firefighter,high,1,false_report,NA,0
3223,A1CY01G7686ORZ,inspector,high,1,false_report,NA,0
3224,A1CY01G7686ORZ,yoga,low,1,false_report,NA,0
3225,A1CY01G7686ORZ,pic,low,1,false_report,NA,0
3226,A2QKM3JUFWBSMO,pic,low,1,false_report,NA,0
3227,A2QKM3JUFWBSMO,operative,high,1,false_report,NA,0
3228,A2QKM3JUFWBSMO,firefighter,high,1,false_report,NA,0
3229,A2QKM3JUFWBSMO,la,low,1,false_report,NA,0
3230,A7SXWHGK8B40R,firefighter,high,1,false_report,NA,0
3231,A230GPTWWF3SE7,firefighter,high,1,false_report,NA,0
3232,A230GPTWWF3SE7,brother,low,1,false_report,NA,0
3233,A230GPTWWF3SE7,fbi,high,1,false_report,NA,0
3234,A230GPTWWF3SE7,coffee,low,1,false_report,NA,0
3235,A2RMJNF6IPI42F,firefighter,high,1,false_report,NA,0
3236,A2RMJNF6IPI42F,yoga,low,1,false_report,NA,0
3237,A2RMJNF6IPI42F,pic,low,1,false_report,NA,0
3238,A2RMJNF6IPI42F,operative,high,1,false_report,NA,0
3239,A2GTL8ODM5JYA2,operative,high,1,false_report,NA,0
3240,A2GTL8ODM5JYA2,fbi,high,1,false_report,NA,0
3241,A1GKD3NG1NNHRP,operative,high,1,false_report,NA,1
3242,A3JLE2LJ5I17E2,inspector,high,1,false_report,NA,0
3243,A3JLE2LJ5I17E2,terrorism,high,1,false_report,NA,0
3244,A3JLE2LJ5I17E2,operative,high,1,false_report,NA,0
3245,A3JLE2LJ5I17E2,firefighter,high,1,false_report,NA,1
3246,A39A8K2UX0U05W,brother,low,1,false_report,NA,0
3247,A39A8K2UX0U05W,la,low,1,false_report,NA,0
3248,A39A8K2UX0U05W,firefighter,high,1,false_report,NA,0
3249,A39A8K2UX0U05W,inspector,high,1,false_report,NA,0
3250,A39A8K2UX0U05W,pic,low,1,false_report,NA,0
3251,A39A8K2UX0U05W,terrorism,high,1,false_report,NA,0
3252,AN098C29EGJ6,yoga,low,1,false_report,NA,0
3253,AN098C29EGJ6,fbi,high,1,false_report,NA,0
3254,AN098C29EGJ6,la,low,1,false_report,NA,0
3255,AN098C29EGJ6,terrorism,high,1,false_report,NA,0
3256,A3OB6REG5CGHK1,inspector,high,1,false_report,NA,0
3257,A3OB6REG5CGHK1,pic,low,1,false_report,NA,0
3258,A3OB6REG5CGHK1,fbi,high,1,false_report,NA,0
3259,A3OB6REG5CGHK1,brother,low,1,false_report,NA,0
3260,A3HTLXAPOBCVVO,pic,low,1,false_report,NA,0
3261,A3HTLXAPOBCVVO,la,low,1,false_report,NA,0
3262,A3HTLXAPOBCVVO,inspector,high,1,false_report,NA,0
3263,A3HTLXAPOBCVVO,terrorism,high,1,false_report,NA,0
3264,ABL3H3O3BI8ZD,operative,high,1,false_report,NA,0
3265,ABL3H3O3BI8ZD,coffee,low,1,false_report,NA,1
3266,ABL3H3O3BI8ZD,fbi,high,1,false_report,NA,0
3267,ABL3H3O3BI8ZD,yoga,low,1,false_report,NA,1
3268,ABL3H3O3BI8ZD,pic,low,1,false_report,NA,1
3269,A3SHLGG66PJXEB,brother,low,1,false_report,NA,0
3270,A3SHLGG66PJXEB,la,low,1,false_report,NA,0
3271,A3SHLGG66PJXEB,pic,low,1,false_report,NA,0
3272,A20MYUKGSXUKM7,operative,high,1,false_report,NA,0
3273,A20MYUKGSXUKM7,coffee,low,1,false_report,NA,1
3274,A20MYUKGSXUKM7,fbi,high,1,false_report,NA,0
3275,A20MYUKGSXUKM7,brother,low,1,false_report,NA,0
3276,A2OFN0A5CPLH57,coffee,low,1,false_report,NA,1
3277,A2OFN0A5CPLH57,terrorism,high,1,false_report,NA,0
3278,A2OFN0A5CPLH57,firefighter,high,1,false_report,NA,0
3279,A23A1WMFNPETYQ,yoga,low,1,false_report,NA,0
3280,A23A1WMFNPETYQ,fbi,high,1,false_report,NA,0
3281,A23A1WMFNPETYQ,pic,low,1,false_report,NA,0
3282,AR4XFM7G1W0VQ,fbi,high,1,false_report,NA,1
3283,AR4XFM7G1W0VQ,yoga,low,1,false_report,NA,1
3284,AR4XFM7G1W0VQ,la,low,1,false_report,NA,1
3285,A1QA5EWFMNKGTA,operative,high,1,false_report,NA,0
3286,A1QA5EWFMNKGTA,la,low,1,false_report,NA,0
3287,A2F2DDH12YU4AK,inspector,high,1,false_report,NA,0
3288,A2F2DDH12YU4AK,la,low,1,false_report,NA,0
3289,A2F2DDH12YU4AK,firefighter,high,1,false_report,NA,0
3290,A2F2DDH12YU4AK,brother,low,1,false_report,NA,0
3291,A20J7F7PKEZZV2,terrorism,high,1,false_report,NA,0
3292,A20J7F7PKEZZV2,coffee,low,1,false_report,NA,0
3293,A20J7F7PKEZZV2,la,low,1,false_report,NA,1
3294,A20J7F7PKEZZV2,brother,low,1,false_report,NA,0
3295,AONJLTBODD2WN,operative,high,1,false_report,NA,0
3296,AONJLTBODD2WN,terrorism,high,1,false_report,NA,0
3297,AONJLTBODD2WN,fbi,high,1,false_report,NA,1
3298,AONJLTBODD2WN,pic,low,1,false_report,NA,1
3299,A1NLW5ZS2WQR35,firefighter,high,1,false_report,NA,0
3300,A1NLW5ZS2WQR35,operative,high,1,false_report,NA,0
3301,A5BMKZRGHNSRT,yoga,low,1,false_report,NA,0
3302,A5BMKZRGHNSRT,coffee,low,1,false_report,NA,0
3303,A5BMKZRGHNSRT,inspector,high,1,false_report,NA,0
3304,A5BMKZRGHNSRT,pic,low,1,false_report,NA,0
3305,AOKTAHY4F4J2B,pic,low,1,false_report,NA,1
3306,AOKTAHY4F4J2B,firefighter,high,1,false_report,NA,0
3307,AOKTAHY4F4J2B,yoga,low,1,false_report,NA,0
3308,AOKTAHY4F4J2B,fbi,high,1,false_report,NA,0
3309,A2CF2BD4Q0ZDJN,firefighter,high,1,false_report,NA,0
3310,A2CF2BD4Q0ZDJN,brother,low,1,false_report,NA,0
3311,A2CF2BD4Q0ZDJN,fbi,high,1,false_report,NA,0
3312,A3VTOW7WLPTBRR,firefighter,high,1,false_report,NA,0
3313,A3VTOW7WLPTBRR,pic,low,1,false_report,NA,0
3314,A3D2J8FHILXS90,yoga,low,1,false_report,NA,0
3315,A3D2J8FHILXS90,operative,high,1,false_report,NA,0
3316,A1T3ROSW2LC4FG,coffee,low,1,false_report,NA,1
3317,A1T3ROSW2LC4FG,pic,low,1,false_report,NA,0
3318,A1T3ROSW2LC4FG,firefighter,high,1,false_report,NA,0
3319,A256FHXGSY0E5D,brother,low,1,false_report,NA,0
3320,A256FHXGSY0E5D,yoga,low,1,false_report,NA,0
3321,A256FHXGSY0E5D,fbi,high,1,false_report,NA,0
3322,A256FHXGSY0E5D,firefighter,high,1,false_report,NA,0
3323,A256FHXGSY0E5D,coffee,low,1,false_report,NA,0
3324,A2YBZFSUD5OP7W,inspector,high,1,false_report,NA,0
3325,A2YBZFSUD5OP7W,pic,low,1,false_report,NA,0
3326,A2YBZFSUD5OP7W,terrorism,high,1,false_report,NA,0
3327,A2YBZFSUD5OP7W,brother,low,1,false_report,NA,0
3328,A1KVUI9CRV0OVL,yoga,low,1,false_report,NA,0
3329,A1KVUI9CRV0OVL,inspector,high,1,false_report,NA,0
3330,A1KVUI9CRV0OVL,coffee,low,1,false_report,NA,0
3331,A1KVUI9CRV0OVL,firefighter,high,1,false_report,NA,0
3332,A1KVUI9CRV0OVL,brother,low,1,false_report,NA,0
