"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1381","A2KPTC4K228GM3","ENGLISH",27,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1372')","","","",""
"1382","A2KPTC4K228GM3","ENGLISH",27,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '2186')",""
"1383","A2KPTC4K228GM3","ENGLISH",27,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '3927')",""
"1384","A2KPTC4K228GM3","ENGLISH",27,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1256')","","","",""
"1385","A2KPTC4K228GM3","ENGLISH",27,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstores D and E.""%2CFriend 3 says%2C ""Bookstore E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3986')"
"1386","A2KPTC4K228GM3","ENGLISH",27,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists D and E.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '2259')"
"1387","A2KPTC4K228GM3","ENGLISH",27,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '7298')"
"1388","A2KPTC4K228GM3","ENGLISH",27,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '1858')","","",""
"1389","A2KPTC4K228GM3","ENGLISH",27,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '3283')",""
"1390","A2KPTC4K228GM3","ENGLISH",27,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '4633')"
"1391","A2KPTC4K228GM3","ENGLISH",27,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '2914')"
"1392","A2KPTC4K228GM3","ENGLISH",27,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '1618')","","",""
"1393","A2KPTC4K228GM3","ENGLISH",27,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe F.""%2CRoommate 2 says%2C ""Cafes A and B.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3876')"
"1394","A2KPTC4K228GM3","ENGLISH",27,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '4514')",""
"1395","A2KPTC4K228GM3","ENGLISH",27,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Store E.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8993')"
"1396","A2KPTC4K228GM3","ENGLISH",27,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '4819')","","",""
"1397","A2KPTC4K228GM3","ENGLISH",27,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2189')","","",""
"1398","A2KPTC4K228GM3","ENGLISH",27,"male","control","('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '3116')",""
"1399","A2KPTC4K228GM3","ENGLISH",27,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall E.""%2CRoommate 2 says%2C ""Stall F.""%2CRoommate 3 says%2C ""Stalls A%2C B%2C C%2C D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '9765')"
"1400","A2KPTC4K228GM3","ENGLISH",27,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'yes')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '8753')",""
"1401","A2KPTC4K228GM3","ENGLISH",27,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '2068')","","",""
"1402","A2KPTC4K228GM3","ENGLISH",27,"male","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '4404')",""
"1403","A2KPTC4K228GM3","ENGLISH",27,"male","exit_quest","('know_conditons', 'I CHOOSE NEARABLE HOTEL TO MY TRIP. I WILL EAT TASTY FOOD AND VARIETIES OF FOOD. SO I GO TO BEST HOTEL IN MY TRIP.%0A%0A')","('difficult', 'LITTLE DIFFICULT')","('anything_else', 'NOTHING.THIS SURVEY IS VERY NICE')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '406867')",""
"1404","A38JCBX2DD2ILP","ENGLISH",28,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1636')","","","",""
"1405","A38JCBX2DD2ILP","ENGLISH",28,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '49514')",""
"1406","A38JCBX2DD2ILP","ENGLISH",28,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '3443')",""
"1407","A38JCBX2DD2ILP","ENGLISH",28,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3003')","","","",""
"1408","A38JCBX2DD2ILP","ENGLISH",28,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store A.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Stores D and E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '101551')"
"1409","A38JCBX2DD2ILP","ENGLISH",28,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '65146')","","",""
"1410","A38JCBX2DD2ILP","ENGLISH",28,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist E.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32256')"
"1411","A38JCBX2DD2ILP","ENGLISH",28,"female","control","('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '25688')",""
"1412","A38JCBX2DD2ILP","ENGLISH",28,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '17780')"
"1413","A38JCBX2DD2ILP","ENGLISH",28,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '4570')","","",""
"1414","A38JCBX2DD2ILP","ENGLISH",28,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall E.""%2CRoommate 2 says%2C ""Stall F.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '10361')"
"1415","A38JCBX2DD2ILP","ENGLISH",28,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '43987')"
"1416","A38JCBX2DD2ILP","ENGLISH",28,"female","control","('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '6634')",""
"1417","A38JCBX2DD2ILP","ENGLISH",28,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist A.""%2CCoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '7314')"
"1418","A38JCBX2DD2ILP","ENGLISH",28,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '4075')","","",""
"1419","A38JCBX2DD2ILP","ENGLISH",28,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '36240')"
"1420","A38JCBX2DD2ILP","ENGLISH",28,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '83931')",""
"1421","A38JCBX2DD2ILP","ENGLISH",28,"female","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '5130')",""
"1422","A38JCBX2DD2ILP","ENGLISH",28,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe F.""%2CRoommate 2 says%2C ""Cafes D and E.""%2CRoommate 3 says%2C ""Cafes A and B.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3904')"
"1423","A38JCBX2DD2ILP","ENGLISH",28,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '2826')","","",""
"1424","A38JCBX2DD2ILP","ENGLISH",28,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '568503')","","",""
"1425","A38JCBX2DD2ILP","ENGLISH",28,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '38728')",""
"1426","A38JCBX2DD2ILP","ENGLISH",28,"female","exit_quest","('know_conditons', 'I CHOOSE NEARABLE HOTEL. I WILL EAT TASTY FOOD AND VARIETIES OF FOOD. SO I GO TO BEST HOTEL IN MY TRIP.%0A%0A')","('difficult', 'DIFFICULT')","('anything_else', 'NO')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '48955')",""
"1427","A1Q16A7AICS0C4","ENGLISH",27,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '15301')","","","",""
"1428","A1Q16A7AICS0C4","ENGLISH",27,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '259694')",""
"1429","A1Q16A7AICS0C4","ENGLISH",27,"female","train","('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '549771')",""
"1430","A1Q16A7AICS0C4","ENGLISH",27,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3284')","","","",""
"1431","A1Q16A7AICS0C4","ENGLISH",27,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists A and B.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentist A.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '151574')"
"1432","A1Q16A7AICS0C4","ENGLISH",27,"female","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '6305')",""
"1433","A1Q16A7AICS0C4","ENGLISH",27,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Store A.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '8175')"
"1434","A1Q16A7AICS0C4","ENGLISH",27,"female","control","('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '3020')",""
"1435","A1Q16A7AICS0C4","ENGLISH",27,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '3025')","","",""
"1436","A1Q16A7AICS0C4","ENGLISH",27,"female","nst","('NST_2a_chosen', 'no')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '2404')"
"1437","A1Q16A7AICS0C4","ENGLISH",27,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '2594')"
"1438","A1Q16A7AICS0C4","ENGLISH",27,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '25736')","","",""
"1439","A1Q16A7AICS0C4","ENGLISH",27,"female","control","('what_A_chosen', 'no')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2545')",""
"1440","A1Q16A7AICS0C4","ENGLISH",27,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stall F.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6102')"
"1441","A1Q16A7AICS0C4","ENGLISH",27,"female","nst","('NST_3a_chosen', 'no')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '3244')"
"1442","A1Q16A7AICS0C4","ENGLISH",27,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore E.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstores A%2C B%2C C%2C D and E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '2356')"
"1443","A1Q16A7AICS0C4","ENGLISH",27,"female","control","('when_A_chosen', 'yes')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '4237')",""
"1444","A1Q16A7AICS0C4","ENGLISH",27,"female","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '10641')","","",""
"1445","A1Q16A7AICS0C4","ENGLISH",27,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '23439')"
"1446","A1Q16A7AICS0C4","ENGLISH",27,"female","nst","('NST_4a_chosen', 'yes')","('NST_4b_chosen', 'no')","('_REACTION_TIME_', '5790')","","",""
"1447","A1Q16A7AICS0C4","ENGLISH",27,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '9286')","","",""
"1448","A1Q16A7AICS0C4","ENGLISH",27,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '3510')",""
"1449","A1Q16A7AICS0C4","ENGLISH",27,"female","exit_quest","('know_conditons', 'I CHOOSE NEARABLE HOTEL. I WILL EAT TASTY FOOD AND VARIETIES OF FOOD. SO I GO TO BEST HOTEL IN MY TRIP.%0A%0A')","('difficult', 'DIFFICULT')","('anything_else', 'NO')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '51474')",""
"1450","A2VGEE0ZIZ8CBQ","English",49,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '10370')","","","",""
"1451","A2VGEE0ZIZ8CBQ","English",49,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '36378')",""
"1452","A2VGEE0ZIZ8CBQ","English",49,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '49617')",""
"1453","A2VGEE0ZIZ8CBQ","English",49,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '901197')","","","",""
"1454","A2VGEE0ZIZ8CBQ","English",49,"male","test","('answers_reported', '')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '55822')"
"1455","A2VGEE0ZIZ8CBQ","English",49,"male","test","('answers_reported', '')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '26222')"
"1456","A2VGEE0ZIZ8CBQ","English",49,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '34283')"
"1457","A2VGEE0ZIZ8CBQ","English",49,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '33999')",""
"1458","A2VGEE0ZIZ8CBQ","English",49,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '14140')","","",""
"1459","A2VGEE0ZIZ8CBQ","English",49,"male","test","('answers_reported', '')","('hair_A_chosen', 'no')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '31149')"
"1460","A2VGEE0ZIZ8CBQ","English",49,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '10992')","","",""
"1461","A2VGEE0ZIZ8CBQ","English",49,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '16768')","","",""
"1462","A2VGEE0ZIZ8CBQ","English",49,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '91364')",""
"1463","A2VGEE0ZIZ8CBQ","English",49,"male","test","('answers_reported', '')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28102')"
"1464","A2VGEE0ZIZ8CBQ","English",49,"male","test","('answers_reported', '')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '30264')"
"1465","A2VGEE0ZIZ8CBQ","English",49,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '26705')",""
"1466","A2VGEE0ZIZ8CBQ","English",49,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '26506')",""
"1467","A2VGEE0ZIZ8CBQ","English",49,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'no')","('ginzwhere_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '35331')","","",""
"1468","A2VGEE0ZIZ8CBQ","English",49,"male","test","('answers_reported', '')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '17319')"
"1469","A2VGEE0ZIZ8CBQ","English",49,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '27299')"
"1470","A2VGEE0ZIZ8CBQ","English",49,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '21727')","","",""
"1471","A2VGEE0ZIZ8CBQ","English",49,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '56175')",""
