,subject,story,trial,tense,Seen,ResponseType,Informativity,Chosen
2390,A2W5Q0IVJUS7Y6,test_yarn,low,present,1,MS,low,1
2391,AKAPWAUEDPVGV,test_coffee,low,present,1,MS,low,0
2392,AKAPWAUEDPVGV,test_books,low,present,1,MS,low,0
2393,AKAPWAUEDPVGV,test_hair,low,present,1,MS,low,0
2394,AKAPWAUEDPVGV,test_shoes,low,present,1,MS,low,1
2395,AKAPWAUEDPVGV,test_yarn,low,present,1,MS,low,0
2396,A39BSJLRE2AQD4,test_books,low,present,1,MS,low,1
2397,A39BSJLRE2AQD4,test_hair,low,present,1,MS,low,1
2398,A39BSJLRE2AQD4,test_yarn,low,present,1,MS,low,0
2399,A39BSJLRE2AQD4,test_coffee,low,present,1,MS,low,0
2400,A125AOX978LDG7,test_books,low,present,1,MS,low,1
2401,A125AOX978LDG7,test_hair,low,present,1,MS,low,1
2402,A125AOX978LDG7,test_yarn,low,present,1,MS,low,1
2403,A20Q6LGMUJLJDG,test_shoes,low,present,1,MS,low,0
2404,A20Q6LGMUJLJDG,test_hair,low,present,1,MS,low,0
2405,A20Q6LGMUJLJDG,test_books,low,present,1,MS,low,1
2406,A264G2H7KNNP3C,test_coffee,low,present,1,MS,low,0
2407,A2RC8VX4LS3WQW,test_shoes,low,present,1,MS,low,0
2408,A2RC8VX4LS3WQW,test_hair,low,present,1,MS,low,1
2409,A2RC8VX4LS3WQW,test_books,low,present,1,MS,low,0
2410,A12569NJ7KY1KX,test_yarn,low,present,1,MS,low,0
2411,A12569NJ7KY1KX,test_coffee,low,present,1,MS,low,0
2412,A12569NJ7KY1KX,test_shoes,low,present,1,MS,low,0
2413,A30FCN88F8DZOT,test_coffee,low,present,1,MS,low,0
2414,A30FCN88F8DZOT,test_yarn,low,present,1,MS,low,0
2415,A30FCN88F8DZOT,test_shoes,low,present,1,MS,low,0
2416,A2W1QLIYADUJU3,test_hair,low,present,1,MS,low,1
2417,A2W1QLIYADUJU3,test_books,low,present,1,MS,low,1
2418,A2W1QLIYADUJU3,test_yarn,low,present,1,MS,low,1
2419,A2W1QLIYADUJU3,test_coffee,low,present,1,MS,low,1
2420,A1TSQCY9QR6RM7,test_books,low,present,1,MS,low,0
2421,A1TSQCY9QR6RM7,test_coffee,low,present,1,MS,low,0
2422,A1TSQCY9QR6RM7,test_yarn,low,present,1,MS,low,0
2423,A1TSQCY9QR6RM7,test_hair,low,present,1,MS,low,0
2424,A1CJZOKUD5J0H1,test_coffee,low,present,1,MS,low,1
2425,A1CJZOKUD5J0H1,test_yarn,low,present,1,MS,low,1
2426,A1CJZOKUD5J0H1,test_shoes,low,present,1,MS,low,1
2427,A2SZRPGIEYRCG6,test_yarn,low,present,1,MS,low,0
2428,A2SZRPGIEYRCG6,test_shoes,low,present,1,MS,low,1
2429,A2LV5432PV1S39,test_hair,low,present,1,MS,low,1
2430,A2LV5432PV1S39,test_shoes,low,present,1,MS,low,1
2431,A2LV5432PV1S39,test_books,low,present,1,MS,low,1
2432,A1BZNPQ0H7ZSER,test_books,low,present,1,MS,low,1
2433,A1BZNPQ0H7ZSER,test_hair,low,present,1,MS,low,1
2434,AC7Z8O1RETQC4,test_shoes,low,present,1,MS,low,1
2435,AC7Z8O1RETQC4,test_yarn,low,present,1,MS,low,1
2436,A15SJZQBR8I3B3,test_coffee,low,present,1,MS,low,0
2437,A15SJZQBR8I3B3,test_yarn,low,present,1,MS,low,1
2438,A15SJZQBR8I3B3,test_books,low,present,1,MS,low,1
2439,A15SJZQBR8I3B3,test_hair,low,present,1,MS,low,0
2440,A12IHTKQFQIPD1,test_hair,low,present,1,MS,low,0
2441,A12IHTKQFQIPD1,test_books,low,present,1,MS,low,0
2442,A12IHTKQFQIPD1,test_coffee,low,present,1,MS,low,0
2443,A2KPTC4K228GM3,test_books,low,present,1,MS,low,1
2444,A2KPTC4K228GM3,test_hair,low,present,1,MS,low,1
2445,A2KPTC4K228GM3,test_coffee,low,present,1,MS,low,1
2446,A38JCBX2DD2ILP,test_shoes,low,present,1,MS,low,1
2447,A38JCBX2DD2ILP,test_yarn,low,present,1,MS,low,1
2448,A38JCBX2DD2ILP,test_books,low,present,1,MS,low,1
2449,A38JCBX2DD2ILP,test_coffee,low,present,1,MS,low,1
2450,A1Q16A7AICS0C4,test_coffee,low,present,1,MS,low,0
2451,A1Q16A7AICS0C4,test_yarn,low,present,1,MS,low,1
2452,A1SHLWKA0UH1IS,test_coffee,low,present,1,MS,low,0
2453,A23OS0HQ12VVOR,test_shoes,low,present,1,MS,low,0
2454,A23OS0HQ12VVOR,test_yarn,low,present,1,MS,low,0
2455,A2JIY3NSLQJWAE,test_yarn,low,present,1,MS,low,0
2456,AZXTZQBZ1F4UV,test_books,low,present,1,MS,low,1
2457,AZXTZQBZ1F4UV,test_coffee,low,present,1,MS,low,1
2458,AZXTZQBZ1F4UV,test_shoes,low,present,1,MS,low,1
2459,A120PN22KW0VPY,test_hair,low,present,1,MS,low,0
2460,A120PN22KW0VPY,test_coffee,low,present,1,MS,low,0
2461,A120PN22KW0VPY,test_yarn,low,present,1,MS,low,0
2462,A2JWHS06PQMJ1,test_shoes,low,present,1,MS,low,0
2463,A2JWHS06PQMJ1,test_hair,low,present,1,MS,low,0
2464,AD6FEEQSW8PRE,test_coffee,low,present,1,MS,low,1
2465,AD6FEEQSW8PRE,test_shoes,low,present,1,MS,low,1
2466,A2TNTYHHICCA3Z,test_yarn,low,present,1,MS,low,1
2467,A2TNTYHHICCA3Z,test_coffee,low,present,1,MS,low,1
2468,A2TNTYHHICCA3Z,test_books,low,present,1,MS,low,1
2469,A2TNTYHHICCA3Z,test_shoes,low,present,1,MS,low,0
2470,A2TNTYHHICCA3Z,test_hair,low,present,1,MS,low,1
2471,AT53IAFG8BTZO,test_coffee,low,present,1,MS,low,0
2472,AT53IAFG8BTZO,test_books,low,present,1,MS,low,0
2473,AT53IAFG8BTZO,test_shoes,low,present,1,MS,low,0
2474,A2YCHYBHJESOUD,test_shoes,low,present,1,MS,low,0
2475,A2YCHYBHJESOUD,test_books,low,present,1,MS,low,0
2476,A2YCHYBHJESOUD,test_coffee,low,present,1,MS,low,0
2477,ADNSFH55XO2F8,test_coffee,low,present,1,MS,low,0
2478,ADNSFH55XO2F8,test_shoes,low,present,1,MS,low,0
2479,ADNSFH55XO2F8,test_hair,low,present,1,MS,low,0
2480,A157L6Z8QU3SDE,test_hair,low,present,1,MS,low,0
2481,A157L6Z8QU3SDE,test_shoes,low,present,1,MS,low,0
2482,A157L6Z8QU3SDE,test_coffee,low,present,1,MS,low,0
2483,A9EQ4FWCUQVBL,test_coffee,low,present,1,MS,low,0
2484,A9EQ4FWCUQVBL,test_hair,low,present,1,MS,low,0
2485,A9EQ4FWCUQVBL,test_books,low,present,1,MS,low,1
2486,A3908297ZI3LES,test_shoes,low,present,1,MS,low,0
2487,A3908297ZI3LES,test_yarn,low,present,1,MS,low,1
2488,A3908297ZI3LES,test_coffee,low,present,1,MS,low,0
2489,A6EJ7EU0KMGPL,test_coffee,low,present,1,MS,low,0
2490,A6EJ7EU0KMGPL,test_yarn,low,present,1,MS,low,0
2491,A6EJ7EU0KMGPL,test_hair,low,present,1,MS,low,0
2492,A6EJ7EU0KMGPL,test_books,low,present,1,MS,low,0
2493,A6EJ7EU0KMGPL,test_shoes,low,present,1,MS,low,0
2494,A1IJ9VL8YPIE3T,test_coffee,low,present,1,MS,low,1
2495,A1IJ9VL8YPIE3T,test_hair,low,present,1,MS,low,0
2496,A1IJ9VL8YPIE3T,test_yarn,low,present,1,MS,low,0
2497,A3IYDY7TO808Z3,test_books,low,present,1,MS,low,0
2498,A3IYDY7TO808Z3,test_yarn,low,present,1,MS,low,0
2499,A3DEG7PE4RFCWB,test_books,low,present,1,MS,low,0
2500,A3DEG7PE4RFCWB,test_hair,low,present,1,MS,low,1
2501,A3DEG7PE4RFCWB,test_yarn,low,present,1,MS,low,0
2502,AHZ7C7ETHYX3N,test_hair,low,present,1,MS,low,0
2503,AHZ7C7ETHYX3N,test_yarn,low,present,1,MS,low,1
2504,AHZ7C7ETHYX3N,test_shoes,low,present,1,MS,low,1
2505,AT13EK8JER5C3,test_shoes,low,present,1,MS,low,0
2506,AT13EK8JER5C3,test_books,low,present,1,MS,low,0
2507,AT13EK8JER5C3,test_coffee,low,present,1,MS,low,0
2508,A1AWHHBTJF1XCH,test_yarn,low,present,1,MS,low,0
2509,A1AWHHBTJF1XCH,test_coffee,low,present,1,MS,low,0
2510,A1AWHHBTJF1XCH,test_books,low,present,1,MS,low,0
2511,A1AWHHBTJF1XCH,test_hair,low,present,1,MS,low,0
2512,A3OB6REG5CGHK1,test_yarn,low,present,1,MS,low,0
2513,A3OB6REG5CGHK1,test_shoes,low,present,1,MS,low,0
2514,A3OB6REG5CGHK1,test_hair,low,present,1,MS,low,0
2515,A255V2M0CC1G8L,test_shoes,low,present,1,MS,low,0
2516,A255V2M0CC1G8L,test_books,low,present,1,MS,low,0
2517,A255V2M0CC1G8L,test_coffee,low,present,1,MS,low,0
2518,A3RL02A3JRAUS4,test_books,low,present,1,MS,low,0
2519,A13FUEPWBCLBUY,test_yarn,low,present,1,MS,low,1
2520,A13FUEPWBCLBUY,test_hair,low,present,1,MS,low,1
2521,A13FUEPWBCLBUY,test_shoes,low,present,1,MS,low,1
2522,A1V2H0UF94ATWY,test_yarn,low,present,1,MS,low,0
2523,A1V2H0UF94ATWY,test_coffee,low,present,1,MS,low,0
2524,A1V2H0UF94ATWY,test_shoes,low,present,1,MS,low,0
2525,A1V2H0UF94ATWY,test_hair,low,present,1,MS,low,0
2526,A2BZY06YRWGEDL,test_books,low,present,1,MS,low,1
2527,A2BZY06YRWGEDL,test_yarn,low,present,1,MS,low,1
2528,A1EQ1LHEEIQ3UA,test_shoes,low,present,1,MS,low,0
2529,A1EQ1LHEEIQ3UA,test_books,low,present,1,MS,low,0
2530,A1EQ1LHEEIQ3UA,test_yarn,low,present,1,MS,low,0
2531,A1EQ1LHEEIQ3UA,test_hair,low,present,1,MS,low,1
2532,AJFVK3O1D7SPE,test_shoes,low,present,1,MS,low,0
2533,AJFVK3O1D7SPE,test_books,low,present,1,MS,low,0
2534,A10T7GP0TH27RB,test_books,low,present,1,MS,low,1
2535,A10T7GP0TH27RB,test_hair,low,present,1,MS,low,0
2536,A1GV1POLY1EHJV,test_hair,low,present,1,MS,low,1
2537,A1GV1POLY1EHJV,test_yarn,low,present,1,MS,low,1
2538,A36IYIE23IO4HE,test_hair,low,present,1,MS,low,0
2539,A36IYIE23IO4HE,test_yarn,low,present,1,MS,low,0
2540,A36IYIE23IO4HE,test_shoes,low,present,1,MS,low,0
2541,APLBF6JY2C1QZ,test_hair,low,present,1,MS,low,1
2542,APLBF6JY2C1QZ,test_shoes,low,present,1,MS,low,0
2543,APLBF6JY2C1QZ,test_yarn,low,present,1,MS,low,0
2544,AZTHBV93S8U3T,test_hair,low,present,1,MS,low,0
2545,AZTHBV93S8U3T,test_books,low,present,1,MS,low,0
2546,AZTHBV93S8U3T,test_coffee,low,present,1,MS,low,0
2547,AY43RJRF8IEBN,test_shoes,low,present,1,MS,low,0
2548,AY43RJRF8IEBN,test_coffee,low,present,1,MS,low,0
2549,AY43RJRF8IEBN,test_books,low,present,1,MS,low,0
2550,AY43RJRF8IEBN,test_yarn,low,present,1,MS,low,0
2551,A35KO5LPASBFI9,test_coffee,low,present,1,MS,low,1
2552,A35KO5LPASBFI9,test_yarn,low,present,1,MS,low,0
2553,A35KO5LPASBFI9,test_shoes,low,present,1,MS,low,0
2554,A35KO5LPASBFI9,test_hair,low,present,1,MS,low,0
